Arduino Time, Sensor 1, Sensor 2, Sensor 3, Sensor 4, Processing Time, Frame #, Condition, Pressure
8890, 0, 2, 48, 16, 10626, 0, 4, 1
8910, 0, 2, 49, 17, 10645, 0, 4, 1
8921, 0, 1, 47, 16, 10660, 0, 4, 1
8936, 0, 1, 48, 17, 10678, 0, 4, 1
8956, 0, 1, 48, 17, 10695, 0, 4, 1
8977, 0, 1, 47, 18, 10712, 0, 4, 1
8992, 0, 4, 48, 20, 10728, 0, 4, 1
9008, 0, 2, 48, 20, 10745, 0, 4, 1
9022, 0, 2, 48, 18, 10762, 0, 4, 1
9032, 0, 2, 48, 20, 10777, 0, 4, 1
9058, 0, 1, 47, 21, 10795, 0, 4, 2
9068, 0, 1, 48, 20, 10809, 0, 4, 2
9094, 0, 1, 48, 18, 10829, 0, 4, 2
9104, 0, 2, 49, 19, 10843, 0, 4, 2
9119, 0, 2, 48, 21, 10860, 0, 4, 2
9140, 0, 0, 48, 19, 10877, 0, 4, 2
9160, 0, 0, 48, 19, 10895, 0, 4, 2
9170, 0, 1, 49, 22, 10911, 0, 4, 2
9191, 0, 2, 47, 19, 10928, 0, 4, 2
9206, 0, 1, 48, 23, 10945, 0, 4, 2
9222, 0, 2, 49, 23, 10959, 0, 4, 2
9241, 0, 2, 47, 24, 10979, 0, 4, 2
9256, 0, 1, 48, 19, 10996, 0, 4, 2
9272, 0, 3, 50, 21, 11010, 0, 4, 2
9287, 0, 2, 48, 20, 11028, 0, 4, 2
9308, 0, 2, 49, 25, 11045, 0, 4, 2
9323, 0, 2, 48, 23, 11060, 0, 4, 2
9338, 0, 1, 47, 25, 11076, 0, 4, 2
9359, 0, 1, 48, 23, 11095, 0, 4, 2
9369, 0, 2, 47, 22, 11112, 0, 4, 2
9390, 0, 1, 47, 24, 11128, 0, 4, 2
9405, 0, 1, 49, 24, 11145, 0, 4, 2
9420, 0, 1, 47, 21, 11161, 0, 4, 2
9435, 0, 1, 47, 21, 11177, 0, 4, 2
9455, 0, 1, 48, 23, 11195, 0, 4, 2
9476, 0, 1, 49, 23, 11211, 0, 4, 2
9491, 0, 2, 47, 24, 11228, 0, 4, 2
9506, 0, 2, 47, 21, 11245, 0, 4, 2
9522, 0, 1, 48, 21, 11260, 0, 4, 2
9537, 0, 2, 49, 19, 11277, 0, 4, 2
9558, 0, 1, 48, 19, 11295, 0, 4, 2
9573, 0, 2, 48, 21, 11310, 0, 4, 2
9588, 0, 1, 49, 21, 11328, 0, 4, 2
9604, 0, 3, 49, 20, 11345, 0, 4, 2
9624, 0, 2, 49, 20, 11362, 0, 4, 2
9638, 0, 2, 49, 21, 11379, 0, 4, 2
9654, 0, 2, 47, 21, 11394, 0, 4, 2
9674, 0, 1, 48, 22, 11412, 0, 4, 2
9684, 0, 1, 48, 22, 11427, 0, 4, 2
