Arduino Time, Sensor 1, Sensor 2, Sensor 3, Sensor 4, Processing Time, Frame #, Condition
36606, 11, 0, 0, 0, 1177038, 8, 0
36606, 11, 0, 0, 0, 1177060, 8, 0
36606, 11, 0, 0, 0, 1177071, 8, 0
36606, 11, 0, 0, 0, 1177088, 8, 0
36606, 11, 0, 0, 0, 1177109, 8, 0
36606, 11, 0, 0, 0, 1177123, 8, 0
36606, 11, 0, 0, 0, 1177140, 8, 0
36606, 11, 0, 0, 0, 1177160, 8, 0
36606, 11, 0, 0, 0, 1177173, 8, 0
36606, 11, 0, 0, 0, 1177190, 8, 0
36606, 11, 0, 0, 0, 1177205, 8, 0
36606, 11, 0, 0, 0, 1177222, 8, 0
36606, 11, 0, 0, 0, 1177240, 8, 0
36606, 11, 0, 0, 0, 1177256, 8, 0
36606, 11, 0, 0, 0, 1177273, 8, 0
36606, 11, 0, 0, 0, 1177289, 8, 0
36606, 11, 0, 0, 0, 1177305, 8, 0
36606, 11, 0, 0, 0, 1177321, 8, 0
36606, 11, 0, 0, 0, 1177342, 8, 0
36606, 11, 0, 0, 0, 1177356, 8, 0
36606, 11, 0, 0, 0, 1177372, 8, 0
36606, 11, 0, 0, 0, 1177391, 8, 0
36606, 11, 0, 0, 0, 1177405, 8, 0
36606, 11, 0, 0, 0, 1177421, 8, 0
36606, 11, 0, 0, 0, 1177442, 8, 0
36606, 11, 0, 0, 0, 1177456, 8, 0
36606, 11, 0, 0, 0, 1177476, 8, 0
36606, 11, 0, 0, 0, 1177488, 8, 0
36606, 11, 0, 0, 0, 1177508, 8, 0
36606, 11, 0, 0, 0, 1177521, 8, 0
36606, 11, 0, 0, 0, 1177540, 8, 0
36606, 11, 0, 0, 0, 1177560, 8, 0
36606, 11, 0, 0, 0, 1177575, 8, 0
36606, 11, 0, 0, 0, 1177589, 8, 0
36606, 11, 0, 0, 0, 1177609, 8, 0
36606, 11, 0, 0, 0, 1177624, 8, 0
36606, 11, 0, 0, 0, 1177640, 8, 0
36606, 11, 0, 0, 0, 1177655, 8, 0
36606, 11, 0, 0, 0, 1177672, 8, 0
36606, 11, 0, 0, 0, 1177692, 8, 0
36606, 11, 0, 0, 0, 1177705, 8, 0
36606, 11, 0, 0, 0, 1177722, 8, 0
36606, 11, 0, 0, 0, 1177742, 8, 0
36606, 11, 0, 0, 0, 1177755, 8, 0
36606, 11, 0, 0, 0, 1177776, 8, 0
36606, 11, 0, 0, 0, 1177789, 8, 0
36606, 11, 0, 0, 0, 1177805, 8, 0
36606, 11, 0, 0, 0, 1177821, 8, 0
36606, 11, 0, 0, 0, 1177838, 8, 0
36606, 11, 0, 0, 0, 1177860, 8, 0
36606, 11, 0, 0, 0, 1177872, 8, 0
36606, 11, 0, 0, 0, 1177888, 8, 0
36606, 11, 0, 0, 0, 1177909, 8, 0
36606, 11, 0, 0, 0, 1177923, 8, 0
36606, 11, 0, 0, 0, 1177940, 8, 0
36606, 11, 0, 0, 0, 1177954, 8, 0
36606, 11, 0, 0, 0, 1177973, 8, 0
36606, 11, 0, 0, 0, 1177993, 8, 0
36606, 11, 0, 0, 0, 1178006, 8, 0
36606, 11, 0, 0, 0, 1178021, 8, 0
36606, 11, 0, 0, 0, 1178038, 8, 0
36606, 11, 0, 0, 0, 1178056, 8, 0
36606, 11, 0, 0, 0, 1178074, 8, 0
36606, 11, 0, 0, 0, 1178090, 8, 0
36606, 11, 0, 0, 0, 1178105, 8, 0
36606, 11, 0, 0, 0, 1178126, 8, 0
36606, 11, 0, 0, 0, 1178142, 8, 0
36606, 11, 0, 0, 0, 1178158, 8, 0
36606, 11, 0, 0, 0, 1178172, 8, 0
36606, 11, 0, 0, 0, 1178188, 8, 0
36606, 11, 0, 0, 0, 1178207, 8, 0
36606, 11, 0, 0, 0, 1178222, 8, 0
36606, 11, 0, 0, 0, 1178242, 8, 0
36606, 11, 0, 0, 0, 1178258, 8, 0
36606, 11, 0, 0, 0, 1178273, 8, 0
36606, 11, 0, 0, 0, 1178291, 8, 0
36606, 11, 0, 0, 0, 1178304, 8, 0
36606, 11, 0, 0, 0, 1178321, 8, 0
36606, 11, 0, 0, 0, 1178339, 8, 0
36606, 11, 0, 0, 0, 1178355, 8, 0
36606, 11, 0, 0, 0, 1178372, 8, 0
36606, 11, 0, 0, 0, 1178388, 8, 0
36606, 11, 0, 0, 0, 1178407, 8, 0
36606, 11, 0, 0, 0, 1178422, 8, 0
36606, 11, 0, 0, 0, 1178439, 8, 0
36606, 11, 0, 0, 0, 1178460, 8, 0
36606, 11, 0, 0, 0, 1178475, 8, 0
36606, 11, 0, 0, 0, 1178489, 8, 0
36606, 11, 0, 0, 0, 1178508, 8, 0
36606, 11, 0, 0, 0, 1178524, 8, 0
36606, 11, 0, 0, 0, 1178539, 8, 0
36606, 11, 0, 0, 0, 1178555, 8, 0
36606, 11, 0, 0, 0, 1178572, 8, 0
36606, 11, 0, 0, 0, 1178589, 8, 0
36606, 11, 0, 0, 0, 1178606, 8, 0
36606, 11, 0, 0, 0, 1178624, 8, 0
36606, 11, 0, 0, 0, 1178639, 8, 0
36606, 11, 0, 0, 0, 1178657, 8, 0
36606, 11, 0, 0, 0, 1178672, 8, 0
36606, 11, 0, 0, 0, 1178692, 8, 0
36606, 11, 0, 0, 0, 1178706, 8, 0
36606, 11, 0, 0, 0, 1178725, 8, 0
36606, 11, 0, 0, 0, 1178739, 8, 0
36606, 11, 0, 0, 0, 1178757, 8, 0
36606, 11, 0, 0, 0, 1178772, 8, 0
36606, 11, 0, 0, 0, 1178789, 8, 0
36606, 11, 0, 0, 0, 1178810, 8, 0
36606, 11, 0, 0, 0, 1178821, 8, 0
36606, 11, 0, 0, 0, 1178843, 8, 0
36606, 11, 0, 0, 0, 1178856, 8, 0
36606, 11, 0, 0, 0, 1178877, 8, 0
36606, 11, 0, 0, 0, 1178888, 8, 0
36606, 11, 0, 0, 0, 1178904, 8, 0
36606, 11, 0, 0, 0, 1178921, 8, 0
36606, 11, 0, 0, 0, 1178942, 8, 0
36606, 11, 0, 0, 0, 1178958, 8, 0
36606, 11, 0, 0, 0, 1178975, 8, 0
36606, 11, 0, 0, 0, 1178988, 8, 0
36606, 11, 0, 0, 0, 1179005, 8, 0
36606, 11, 0, 0, 0, 1179026, 8, 0
36606, 11, 0, 0, 0, 1179039, 8, 0
36606, 11, 0, 0, 0, 1179056, 8, 0
36606, 11, 0, 0, 0, 1179074, 8, 0
36606, 11, 0, 0, 0, 1179090, 8, 0
36606, 11, 0, 0, 0, 1179105, 8, 0
36606, 11, 0, 0, 0, 1179125, 8, 0
36606, 11, 0, 0, 0, 1179140, 8, 0
36606, 11, 0, 0, 0, 1179157, 8, 0
36606, 11, 0, 0, 0, 1179176, 8, 0
36606, 11, 0, 0, 0, 1179189, 8, 0
36606, 11, 0, 0, 0, 1179206, 8, 0
36606, 11, 0, 0, 0, 1179224, 8, 0
36606, 11, 0, 0, 0, 1179239, 8, 0
36606, 11, 0, 0, 0, 1179255, 8, 0
36606, 11, 0, 0, 0, 1179272, 8, 0
36606, 11, 0, 0, 0, 1179291, 8, 0
36606, 11, 0, 0, 0, 1179304, 8, 0
36606, 11, 0, 0, 0, 1179322, 8, 0
36606, 11, 0, 0, 0, 1179338, 8, 0
36606, 11, 0, 0, 0, 1179358, 8, 0
36606, 11, 0, 0, 0, 1179371, 8, 0
36606, 11, 0, 0, 0, 1179389, 8, 0
36606, 11, 0, 0, 0, 1179410, 8, 0
36606, 11, 0, 0, 0, 1179423, 8, 0
36606, 11, 0, 0, 0, 1179438, 8, 0
36606, 11, 0, 0, 0, 1179455, 8, 0
36606, 11, 0, 0, 0, 1179472, 8, 0
36606, 11, 0, 0, 0, 1179489, 8, 0
36606, 11, 0, 0, 0, 1179506, 8, 0
36606, 11, 0, 0, 0, 1179523, 8, 0
36606, 11, 0, 0, 0, 1179538, 8, 0
36606, 11, 0, 0, 0, 1179555, 8, 0
36606, 11, 0, 0, 0, 1179572, 8, 0
36606, 11, 0, 0, 0, 1179588, 8, 0
36606, 11, 0, 0, 0, 1179610, 8, 0
36606, 11, 0, 0, 0, 1179622, 8, 0
36606, 11, 0, 0, 0, 1179638, 8, 0
36606, 11, 0, 0, 0, 1179656, 8, 0
36606, 11, 0, 0, 0, 1179671, 8, 0
36606, 11, 0, 0, 0, 1179689, 8, 0
36606, 11, 0, 0, 0, 1179704, 8, 0
36606, 11, 0, 0, 0, 1179721, 8, 0
36606, 11, 0, 0, 0, 1179739, 8, 0
36606, 11, 0, 0, 0, 1179760, 8, 0
36606, 11, 0, 0, 0, 1179772, 8, 0
36606, 11, 0, 0, 0, 1179794, 8, 0
36606, 11, 0, 0, 0, 1179806, 8, 0
36606, 11, 0, 0, 0, 1179822, 8, 0
36606, 11, 0, 0, 0, 1179839, 8, 0
36606, 11, 0, 0, 0, 1179860, 8, 0
36606, 11, 0, 0, 0, 1179871, 8, 0
36606, 11, 0, 0, 0, 1179890, 8, 0
36606, 11, 0, 0, 0, 1179905, 8, 0
36606, 11, 0, 0, 0, 1179922, 8, 0
36606, 11, 0, 0, 0, 1179938, 8, 0
36606, 11, 0, 0, 0, 1179954, 8, 0
36606, 11, 0, 0, 0, 1179978, 8, 0
36606, 11, 0, 0, 0, 1179989, 8, 0
36606, 11, 0, 0, 0, 1180007, 8, 0
36606, 11, 0, 0, 0, 1180022, 8, 0
36606, 11, 0, 0, 0, 1180044, 8, 0
36606, 11, 0, 0, 0, 1180055, 8, 0
36606, 11, 0, 0, 0, 1180074, 8, 0
36606, 11, 0, 0, 0, 1180092, 8, 0
36606, 11, 0, 0, 0, 1180105, 8, 0
36606, 11, 0, 0, 0, 1180121, 8, 0
36606, 11, 0, 0, 0, 1180138, 8, 0
36606, 11, 0, 0, 0, 1180157, 8, 0
36606, 11, 0, 0, 0, 1180172, 8, 0
36606, 11, 0, 0, 0, 1180190, 8, 0
36606, 11, 0, 0, 0, 1180205, 8, 0
36606, 11, 0, 0, 0, 1180226, 8, 0
36606, 11, 0, 0, 0, 1180240, 8, 0
36606, 11, 0, 0, 0, 1180256, 8, 0
36606, 11, 0, 0, 0, 1180276, 8, 0
36606, 11, 0, 0, 0, 1180289, 8, 0
36606, 11, 0, 0, 0, 1180305, 8, 0
36606, 11, 0, 0, 0, 1180326, 8, 0
36606, 11, 0, 0, 0, 1180338, 8, 0
36606, 11, 0, 0, 0, 1180360, 8, 0
36606, 11, 0, 0, 0, 1180372, 8, 0
36606, 11, 0, 0, 0, 1180392, 8, 0
36606, 11, 0, 0, 0, 1180404, 8, 0
36606, 11, 0, 0, 0, 1180429, 8, 0
36606, 11, 0, 0, 0, 1180438, 8, 0
36606, 11, 0, 0, 0, 1180456, 8, 0
36606, 11, 0, 0, 0, 1180472, 8, 0
36606, 11, 0, 0, 0, 1180491, 8, 0
36606, 11, 0, 0, 0, 1180510, 8, 0
36606, 11, 0, 0, 0, 1180525, 8, 0
36606, 11, 0, 0, 0, 1180538, 8, 0
36606, 11, 0, 0, 0, 1180560, 8, 0
36606, 11, 0, 0, 0, 1180572, 8, 0
36606, 11, 0, 0, 0, 1180594, 8, 0
36606, 11, 0, 0, 0, 1180607, 8, 0
36606, 11, 0, 0, 0, 1180626, 8, 0
36606, 11, 0, 0, 0, 1180638, 8, 0
36606, 11, 0, 0, 0, 1180657, 8, 0
36606, 11, 0, 0, 0, 1180672, 8, 0
36606, 11, 0, 0, 0, 1180694, 8, 0
36606, 11, 0, 0, 0, 1180706, 8, 0
36606, 11, 0, 0, 0, 1180727, 8, 0
36606, 11, 0, 0, 0, 1180740, 8, 0
36606, 11, 0, 0, 0, 1180757, 8, 0
36606, 11, 0, 0, 0, 1180773, 8, 0
36606, 11, 0, 0, 0, 1180791, 8, 0
36606, 11, 0, 0, 0, 1180807, 8, 0
36606, 11, 0, 0, 0, 1180828, 8, 0
36606, 11, 0, 0, 0, 1180839, 8, 0
36606, 11, 0, 0, 0, 1716777, 8, 0
36606, 11, 0, 0, 0, 1716795, 8, 0
36606, 11, 0, 0, 0, 1716812, 8, 0
36606, 11, 0, 0, 0, 1716834, 8, 0
36606, 11, 0, 0, 0, 1716854, 8, 0
36606, 11, 0, 0, 0, 1716872, 8, 0
36606, 11, 0, 0, 0, 1716891, 8, 0
36606, 11, 0, 0, 0, 1716905, 8, 0
36606, 11, 0, 0, 0, 1716926, 8, 0
36606, 11, 0, 0, 0, 1716939, 8, 0
36606, 11, 0, 0, 0, 1716957, 8, 0
36606, 11, 0, 0, 0, 1716973, 8, 0
36606, 11, 0, 0, 0, 1716990, 8, 0
36606, 11, 0, 0, 0, 1717007, 8, 0
36606, 11, 0, 0, 0, 1717022, 8, 0
36606, 11, 0, 0, 0, 1717044, 8, 0
36606, 11, 0, 0, 0, 1717055, 8, 0
36606, 11, 0, 0, 0, 1717076, 8, 0
36606, 11, 0, 0, 0, 1717090, 8, 0
36606, 11, 0, 0, 0, 1717107, 8, 0
36606, 11, 0, 0, 0, 1717123, 8, 0
36606, 11, 0, 0, 0, 1717142, 8, 0
36606, 11, 0, 0, 0, 1717157, 8, 0
36606, 11, 0, 0, 0, 1717175, 8, 0
36606, 11, 0, 0, 0, 1717190, 8, 0
36606, 11, 0, 0, 0, 1717206, 8, 0
36606, 11, 0, 0, 0, 1717226, 8, 0
36606, 11, 0, 0, 0, 1717241, 8, 0
36606, 11, 0, 0, 0, 1717257, 8, 0
36606, 11, 0, 0, 0, 1717276, 8, 0
36606, 11, 0, 0, 0, 1717290, 8, 0
36606, 11, 0, 0, 0, 1717307, 8, 0
36606, 11, 0, 0, 0, 1717323, 8, 0
36606, 11, 0, 0, 0, 1717341, 8, 0
36606, 11, 0, 0, 0, 1717358, 8, 0
36606, 11, 0, 0, 0, 1717375, 8, 0
36606, 11, 0, 0, 0, 1717391, 8, 0
36606, 11, 0, 0, 0, 1717406, 8, 0
36606, 11, 0, 0, 0, 1717427, 8, 0
36606, 11, 0, 0, 0, 1717438, 8, 0
36606, 11, 0, 0, 0, 1717460, 8, 0
36606, 11, 0, 0, 0, 1717474, 8, 0
36606, 11, 0, 0, 0, 1717488, 8, 0
36606, 11, 0, 0, 0, 1717506, 8, 0
36606, 11, 0, 0, 0, 1717522, 8, 0
36606, 11, 0, 0, 0, 1717542, 8, 0
36606, 11, 0, 0, 0, 1717557, 8, 0
36606, 11, 0, 0, 0, 1717572, 8, 0
36606, 11, 0, 0, 0, 1717591, 8, 0
36606, 11, 0, 0, 0, 1717607, 8, 0
36606, 11, 0, 0, 0, 1717622, 8, 0
36606, 11, 0, 0, 0, 1717638, 8, 0
36606, 11, 0, 0, 0, 1717657, 8, 0
36606, 11, 0, 0, 0, 1717672, 8, 0
36606, 11, 0, 0, 0, 1717689, 8, 0
36606, 11, 0, 0, 0, 1717707, 8, 0
36606, 11, 0, 0, 0, 1717723, 8, 0
36606, 11, 0, 0, 0, 1717740, 8, 0
36606, 11, 0, 0, 0, 1717758, 8, 0
36606, 11, 0, 0, 0, 1717772, 8, 0
36606, 11, 0, 0, 0, 1717791, 8, 0
36606, 11, 0, 0, 0, 1717809, 8, 0
36606, 11, 0, 0, 0, 1717825, 8, 0
36606, 11, 0, 0, 0, 1717843, 8, 0
36606, 11, 0, 0, 0, 1717857, 8, 0
36606, 11, 0, 0, 0, 1717876, 8, 0
36606, 11, 0, 0, 0, 1717892, 8, 0
36606, 11, 0, 0, 0, 1717906, 8, 0
36606, 11, 0, 0, 0, 1717924, 8, 0
36606, 11, 0, 0, 0, 1717940, 8, 0
36606, 11, 0, 0, 0, 1717960, 8, 0
36606, 11, 0, 0, 0, 1717975, 8, 0
36606, 11, 0, 0, 0, 1717989, 8, 0
36606, 11, 0, 0, 0, 1718005, 8, 0
36606, 11, 0, 0, 0, 1718024, 8, 0
36606, 11, 0, 0, 0, 1718043, 8, 0
36606, 11, 0, 0, 0, 1718055, 8, 0
36606, 11, 0, 0, 0, 1718077, 8, 0
36606, 11, 0, 0, 0, 1718091, 8, 0
36606, 11, 0, 0, 0, 1718106, 8, 0
36606, 11, 0, 0, 0, 1718126, 8, 0
36606, 11, 0, 0, 0, 1718142, 8, 0
36606, 11, 0, 0, 0, 1718155, 8, 0
36606, 11, 0, 0, 0, 1718173, 8, 0
36606, 11, 0, 0, 0, 1718190, 8, 0
36606, 11, 0, 0, 0, 1718210, 8, 0
36606, 11, 0, 0, 0, 1718224, 8, 0
36606, 11, 0, 0, 0, 1718242, 8, 0
36606, 11, 0, 0, 0, 1718260, 8, 0
36606, 11, 0, 0, 0, 1718273, 8, 0
36606, 11, 0, 0, 0, 1718292, 8, 0
36606, 11, 0, 0, 0, 1718308, 8, 0
36606, 11, 0, 0, 0, 1718326, 8, 0
36606, 11, 0, 0, 0, 1718341, 8, 0
36606, 11, 0, 0, 0, 1718360, 8, 0
36606, 11, 0, 0, 0, 1718376, 8, 0
36606, 11, 0, 0, 0, 1718390, 8, 0
36606, 11, 0, 0, 0, 1718410, 8, 0
36606, 11, 0, 0, 0, 1718422, 8, 0
36606, 11, 0, 0, 0, 1718440, 8, 0
36606, 11, 0, 0, 0, 1718456, 8, 0
36606, 11, 0, 0, 0, 1718475, 8, 0
36606, 11, 0, 0, 0, 1718489, 8, 0
36606, 11, 0, 0, 0, 1718505, 8, 0
36606, 11, 0, 0, 0, 1718526, 8, 0
36606, 11, 0, 0, 0, 1718542, 8, 0
36606, 11, 0, 0, 0, 1718560, 8, 0
36606, 11, 0, 0, 0, 1718573, 8, 0
36606, 11, 0, 0, 0, 1718594, 8, 0
36606, 11, 0, 0, 0, 1718605, 8, 0
36606, 11, 0, 0, 0, 1718623, 8, 0
36606, 11, 0, 0, 0, 1718639, 8, 0
36606, 11, 0, 0, 0, 1718659, 8, 0
36606, 11, 0, 0, 0, 1718672, 8, 0
36606, 11, 0, 0, 0, 1718693, 8, 0
36606, 11, 0, 0, 0, 1718708, 8, 0
36606, 11, 0, 0, 0, 1718725, 8, 0
36606, 11, 0, 0, 0, 1718742, 8, 0
36606, 11, 0, 0, 0, 1718759, 8, 0
36606, 11, 0, 0, 0, 1718775, 8, 0
36606, 11, 0, 0, 0, 1718789, 8, 0
36606, 11, 0, 0, 0, 1718808, 8, 0
36606, 11, 0, 0, 0, 1718825, 8, 0
36606, 11, 0, 0, 0, 1718839, 8, 0
36606, 11, 0, 0, 0, 1718855, 8, 0
36606, 11, 0, 0, 0, 1718872, 8, 0
36606, 11, 0, 0, 0, 1718891, 8, 0
36606, 11, 0, 0, 0, 1718908, 8, 0
36606, 11, 0, 0, 0, 1718922, 8, 0
36606, 11, 0, 0, 0, 1718941, 8, 0
36606, 11, 0, 0, 0, 1718959, 8, 0
36606, 11, 0, 0, 0, 1718977, 8, 0
36606, 11, 0, 0, 0, 1718990, 8, 0
36606, 11, 0, 0, 0, 1719006, 8, 0
36606, 11, 0, 0, 0, 1719022, 8, 0
36606, 11, 0, 0, 0, 1719039, 8, 0
36606, 11, 0, 0, 0, 1719059, 8, 0
36606, 11, 0, 0, 0, 1719075, 8, 0
36606, 11, 0, 0, 0, 1719089, 8, 0
36606, 11, 0, 0, 0, 1719106, 8, 0
36606, 11, 0, 0, 0, 1719122, 8, 0
36606, 11, 0, 0, 0, 1719139, 8, 0
36606, 11, 0, 0, 0, 1719157, 8, 0
36606, 11, 0, 0, 0, 1719172, 8, 0
36606, 11, 0, 0, 0, 1719192, 8, 0
36606, 11, 0, 0, 0, 1719208, 8, 0
36606, 11, 0, 0, 0, 1719225, 8, 0
36606, 11, 0, 0, 0, 1719241, 8, 0
36606, 11, 0, 0, 0, 1719260, 8, 0
36606, 11, 0, 0, 0, 1719273, 8, 0
36606, 11, 0, 0, 0, 1719294, 8, 0
36606, 11, 0, 0, 0, 1719306, 8, 0
36606, 11, 0, 0, 0, 1719325, 8, 0
36606, 11, 0, 0, 0, 1719342, 8, 0
36606, 11, 0, 0, 0, 1719360, 8, 0
36606, 11, 0, 0, 0, 1719372, 8, 0
36606, 11, 0, 0, 0, 1719389, 8, 0
36606, 11, 0, 0, 0, 1719406, 8, 0
36606, 11, 0, 0, 0, 1719425, 8, 0
36606, 11, 0, 0, 0, 1719442, 8, 0
36606, 11, 0, 0, 0, 1719457, 8, 0
36606, 11, 0, 0, 0, 1719476, 8, 0
36606, 11, 0, 0, 0, 1719492, 8, 0
36606, 11, 0, 0, 0, 1719508, 8, 0
36606, 11, 0, 0, 0, 1719522, 8, 0
36606, 11, 0, 0, 0, 1719542, 8, 0
36606, 11, 0, 0, 0, 1719555, 8, 0
36606, 11, 0, 0, 0, 1719575, 8, 0
36606, 11, 0, 0, 0, 1719591, 8, 0
36606, 11, 0, 0, 0, 1719605, 8, 0
36606, 11, 0, 0, 0, 1719626, 8, 0
36606, 11, 0, 0, 0, 1719641, 8, 0
36606, 11, 0, 0, 0, 1719656, 8, 0
36606, 11, 0, 0, 0, 1719673, 8, 0
36606, 11, 0, 0, 0, 1719689, 8, 0
36606, 11, 0, 0, 0, 1719709, 8, 0
36606, 11, 0, 0, 0, 1719723, 8, 0
36606, 11, 0, 0, 0, 1719743, 8, 0
36606, 11, 0, 0, 0, 1719755, 8, 0
36606, 11, 0, 0, 0, 1719777, 8, 0
36606, 11, 0, 0, 0, 1719792, 8, 0
36606, 11, 0, 0, 0, 1719807, 8, 0
36606, 11, 0, 0, 0, 1719825, 8, 0
36606, 11, 0, 0, 0, 1719839, 8, 0
36606, 11, 0, 0, 0, 1719859, 8, 0
36606, 11, 0, 0, 0, 1719872, 8, 0
36606, 11, 0, 0, 0, 1719893, 8, 0
36606, 11, 0, 0, 0, 1719907, 8, 0
36606, 11, 0, 0, 0, 1719922, 8, 0
36606, 11, 0, 0, 0, 1719940, 8, 0
36606, 11, 0, 0, 0, 1719959, 8, 0
36606, 11, 0, 0, 0, 1719972, 8, 0
36606, 11, 0, 0, 0, 1719990, 8, 0
36606, 11, 0, 0, 0, 1720010, 8, 0
36606, 11, 0, 0, 0, 1720023, 8, 0
36606, 11, 0, 0, 0, 1720043, 8, 0
36606, 11, 0, 0, 0, 1720056, 8, 0
36606, 11, 0, 0, 0, 1720077, 8, 0
36606, 11, 0, 0, 0, 1720090, 8, 0
36606, 11, 0, 0, 0, 1720110, 8, 0
36606, 11, 0, 0, 0, 1720123, 8, 0
36606, 11, 0, 0, 0, 1720142, 8, 0
36606, 11, 0, 0, 0, 1720155, 8, 0
36606, 11, 0, 0, 0, 1720172, 8, 0
36606, 11, 0, 0, 0, 1720194, 8, 0
36606, 11, 0, 0, 0, 1720206, 8, 0
36606, 11, 0, 0, 0, 1720225, 8, 0
36606, 11, 0, 0, 0, 1720242, 8, 0
36606, 11, 0, 0, 0, 1720259, 8, 0
36606, 11, 0, 0, 0, 1720274, 8, 0
36606, 11, 0, 0, 0, 1720289, 8, 0
36606, 11, 0, 0, 0, 1720305, 8, 0
36606, 11, 0, 0, 0, 1720322, 8, 0
36606, 11, 0, 0, 0, 1720345, 8, 0
36606, 11, 0, 0, 0, 1720356, 8, 0
36606, 11, 0, 0, 0, 1720373, 8, 0
36606, 11, 0, 0, 0, 1720389, 8, 0
36606, 11, 0, 0, 0, 1720406, 8, 0
36606, 11, 0, 0, 0, 1720423, 8, 0
36606, 11, 0, 0, 0, 1720439, 8, 0
36606, 11, 0, 0, 0, 1720456, 8, 0
36606, 11, 0, 0, 0, 1720477, 8, 0
36606, 11, 0, 0, 0, 1720493, 8, 0
36606, 11, 0, 0, 0, 1720506, 8, 0
36606, 11, 0, 0, 0, 1720526, 8, 0
36606, 11, 0, 0, 0, 1720539, 8, 0
36606, 11, 0, 0, 0, 1720559, 8, 0
36606, 11, 0, 0, 0, 1720572, 8, 0
36606, 11, 0, 0, 0, 1720589, 8, 0
36606, 11, 0, 0, 0, 1720610, 8, 0
36606, 11, 0, 0, 0, 1720622, 8, 0
36606, 11, 0, 0, 0, 1720640, 8, 0
36606, 11, 0, 0, 0, 1720659, 8, 0
36606, 11, 0, 0, 0, 1720676, 8, 0
36606, 11, 0, 0, 0, 1720689, 8, 0
36606, 11, 0, 0, 0, 1720709, 8, 0
36606, 11, 0, 0, 0, 1720723, 8, 0
36606, 11, 0, 0, 0, 1720739, 8, 0
36606, 11, 0, 0, 0, 1720760, 8, 0
36606, 11, 0, 0, 0, 1720776, 8, 0
36606, 11, 0, 0, 0, 1720789, 8, 0
36606, 11, 0, 0, 0, 1720807, 8, 0
36606, 11, 0, 0, 0, 1720826, 8, 0
36606, 11, 0, 0, 0, 1720840, 8, 0
36606, 11, 0, 0, 0, 1720856, 8, 0
36606, 11, 0, 0, 0, 1720872, 8, 0
36606, 11, 0, 0, 0, 1720894, 8, 0
36606, 11, 0, 0, 0, 1720907, 8, 0
36606, 11, 0, 0, 0, 1720923, 8, 0
36606, 11, 0, 0, 0, 1720943, 8, 0
36606, 11, 0, 0, 0, 1720956, 8, 0
36606, 11, 0, 0, 0, 1720974, 8, 0
36606, 11, 0, 0, 0, 1720993, 8, 0
36606, 11, 0, 0, 0, 1721007, 8, 0
36606, 11, 0, 0, 0, 1721023, 8, 0
36606, 11, 0, 0, 0, 1721044, 8, 0
36606, 11, 0, 0, 0, 1721056, 8, 0
36606, 11, 0, 0, 0, 1721073, 8, 0
36606, 11, 0, 0, 0, 1721093, 8, 0
36606, 11, 0, 0, 0, 1721107, 8, 0
36606, 11, 0, 0, 0, 1721122, 8, 0
36606, 11, 0, 0, 0, 1721144, 8, 0
36606, 11, 0, 0, 0, 1721156, 8, 0
36606, 11, 0, 0, 0, 1721173, 8, 0
36606, 11, 0, 0, 0, 1721190, 8, 0
36606, 11, 0, 0, 0, 1721207, 8, 0
36606, 11, 0, 0, 0, 1721226, 8, 0
36606, 11, 0, 0, 0, 1721241, 8, 0
36606, 11, 0, 0, 0, 1721259, 8, 0
36606, 11, 0, 0, 0, 1721299, 8, 0
36606, 11, 0, 0, 0, 1721318, 8, 0
36606, 11, 0, 0, 0, 1721335, 8, 0
36606, 11, 0, 0, 0, 1721351, 8, 0
36606, 11, 0, 0, 0, 1721370, 8, 0
36606, 11, 0, 0, 0, 1721385, 8, 0
36606, 11, 0, 0, 0, 1721400, 8, 0
36606, 11, 0, 0, 0, 1721417, 8, 0
36606, 11, 0, 0, 0, 1721435, 8, 0
36606, 11, 0, 0, 0, 1721450, 8, 0
36606, 11, 0, 0, 0, 1721468, 8, 0
36606, 11, 0, 0, 0, 1721484, 8, 0
36606, 11, 0, 0, 0, 1721500, 8, 0
36606, 11, 0, 0, 0, 1721518, 8, 0
36606, 11, 0, 0, 0, 1721535, 8, 0
36606, 11, 0, 0, 0, 1721553, 8, 0
36606, 11, 0, 0, 0, 1721567, 8, 0
36606, 11, 0, 0, 0, 1721585, 8, 0
36606, 11, 0, 0, 0, 1721602, 8, 0
36606, 11, 0, 0, 0, 1721619, 8, 0
36606, 11, 0, 0, 0, 1721635, 8, 0
36606, 11, 0, 0, 0, 1721650, 8, 0
36606, 11, 0, 0, 0, 1721665, 8, 0
36606, 11, 0, 0, 0, 1721685, 8, 0
36606, 11, 0, 0, 0, 1721700, 8, 0
36606, 11, 0, 0, 0, 1721716, 8, 0
36606, 11, 0, 0, 0, 1721735, 8, 0
36606, 11, 0, 0, 0, 1721750, 8, 0
36606, 11, 0, 0, 0, 1721765, 8, 0
36606, 11, 0, 0, 0, 1721784, 8, 0
36606, 11, 0, 0, 0, 1721801, 8, 0
36606, 11, 0, 0, 0, 1721818, 8, 0
36606, 11, 0, 0, 0, 1721836, 8, 0
36606, 11, 0, 0, 0, 1721848, 8, 0
36606, 11, 0, 0, 0, 1721869, 8, 0
36606, 11, 0, 0, 0, 1721885, 8, 0
36606, 11, 0, 0, 0, 1721899, 8, 0
36606, 11, 0, 0, 0, 1721917, 8, 0
